"spot_id","name","img","content","address","can_parking","can_pet","crowd_level","overview","homepage","map_x","map_y","content_id","content_type_id","tel"
131066,하곡지,https://tong.visitkorea.or.kr/cms/resource/74/3513774_image2_1.jpg,,경상북도 경주시 안강읍 두류리,,,,"하곡지는 경북 경주시 안강읍 호국로에 위치한 저수지이다. 저수지 규모에 비해 평균 수심이 얕다. 하곡지에는 겹벚꽃나무가 있어 봄철에 방문하기 좋은 명소로 알려져 있다. 하곡지 근처에 특고압 전력선이 지나고 있어 감전위험으로 낚시가 불가하다. 주변 관광지로 옥산서원, 경주 독락당, 국립영천호국원 등이 있다.",,129.1542,35.9824,131066,12,
3555814,코오롱스포츠 경주중앙로점,https://tong.visitkorea.or.kr/cms/resource/67/4021267_image2_1.jpeg,,경상북도 경주시 화랑로 114 (동부동),,,,"코오롱은 친환경을 추구하는 대한민국 패션·라이프스타일 브랜드입니다. 아웃도어부터 캐주얼까지 폭넓은 라인업을 갖추고 있으며, 제품의 내구성과 기능성, 실용성이 뛰어나 많은 사랑을 받고 있습니다.",kolonsport.com,129.213131206994,35.8443129781038,3555814,38,
3555818,이니스프리 경주점,https://tong.visitkorea.or.kr/cms/resource/69/4021269_image2_1.jpeg,,경상북도 경주시 원효로 108 (노동동),,,,"이니스프리는 자연에서 얻은 성분으로 피부 본연의 아름다움을 지키는 K-뷰티 브랜드입니다. 제주 청정 원료를 활용한 친환경 화장품을 합리적인 가격에 제공하며, 지속 가능한 아름다움을 추구해 외국인 관광객에게도 인기가 높습니다.",innisfree.com,129.212643389339,35.8418835589677,3555818,38,
3556064,홀리카홀리카 경주점,https://tong.visitkorea.or.kr/cms/resource/81/4022781_image2_1.jpg,,경상북도 경주시 원효로105번길 2 (노동동),,,,홀리카홀리카는 상상력을 자극하는 유니크한 패키지와 트렌디한 제품력으로 인기를 끄는 K-뷰티 브랜드입니다. 개성 있는 컬러와 혁신적인 제형의 제품들을 통해 고객들이 매일 색다른 아름다움을 발견하는 즐거움을 선사합니다.,www.holikaholika.co.kr,129.212640980937,35.8421234614066,3556064,38,
2929554,모다아울렛 경주포항점,https://tong.visitkorea.or.kr/cms/resource/79/4022779_image2_1.jpg,,경상북도 경주시 천북면 산업로 4930,,,,"모다아울렛은 전국 주요 도시에 위치한 패션 아울렛으로, 다양한 국내외 브랜드를 합리적인 가격에 제공합니다. 쾌적한 쇼핑 환경과 폭넓은 상품 구성으로 가족 단위 고객에게 특히 사랑받으며, 외국인 관광객에게도 인기가 높습니다.",modaoutlet.com,129.244360180402,35.9164228556671,2929554,38,
2570570,경주 감포한옥펜션,http://tong.visitkorea.or.kr/cms/resource/63/2568463_image2_1.jpg,,경상북도 경주시 감포읍 감포로10길 40-11,,,,"편안한 휴식을 선물하는 경주 감포 한옥펜션은 무더운 날, 시원한 바람이 불어오는 대청 마루에서 시간의 여유를 즐길 수 있다.","<a href=""http://xn--439aq80ckxjcmb.com/"" target=""_blank"" alt=""새창열림 : 경주 감포한옥펜션 홈페이지"">http://xn--439aq80ckxjcmb.com/</a>",129.5008736523,35.8153264806,2570570,32,
2838953,나정에가면,https://tong.visitkorea.or.kr/cms/resource/49/2838949_image2_1.jpg,,경상북도 경주시 동해안로 1862,,,,"나정에 가면은 경상북도 경주시 감포읍 나정리에 위치한 라면전문점이다. 동해를 감상하며 색다른 라면을 맛볼 수 있는 곳이다. 풍경도 좋고 음식 맛도 좋아서 연중 사람들의 발길이 끊이지 않는다. 대표 메뉴는 홍게 한 마리가 통째로 들어간 홍게라면이다. 이 밖에 담백한 맛이 일품인 차돌박이라면, 부산수제어묵을 넣은 어묵라면, 라면 고유의 맛을 느낄 수 있는 달걀탁라면 등도 맛볼 수 있다. 동경주 IC에서 가깝고, 주변에 나정항, 나정 고운 모래해변 등이 있다.",,129.494435396477,35.7746205003528,2838953,39,
4008376,다다쇼핑,https://tong.visitkorea.or.kr/cms/resource/82/4022782_image2_1.jpg,,경상북도 경주시 포석로 981 (사정동),,,,다다쇼핑은 일상에 필요한 모든 것을 합리적인 가격에 제안하는 실용 중심 쇼핑 브랜드입니다. 폭넓은 카테고리의 믿을 수 있는 품질의 제품을 통해 고객의 생활 편의를 높이고 즐거운 소비 환경을 제공합니다.,,129.209432727487,35.8287632393434,4008376,38,
2876236,경주 원조콩국,,,경상북도 경주시 첨성로 113 (황남동),,,,"경주 원조콩국은 경상북도 경주시 황남동에 있다. TV조선 시사 교양 프로그램 , SBS 시사 교양 프로그램  등 여러 방송에 소개된 바 있다. 한옥으로 지어진 덕분에 고풍스러운 느낌의 외관과 예스러운 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 따뜻한 콩국이다. 검은깨, 검은콩, 꿀, 찹쌀도넛을 곁들여 먹는 메뉴 등 세 가지로 나뉜다. 이 밖에 콩국수, 냉우무콩국, 순두부찌개, 생콩우거지탕, 생콩해물파전 등이 준비되어 있다. 경주 IC에서 가깝고 주변에 첨성대, 국립경주박물관, 경주 교촌한옥마을 등 경주의 유명 관광지가 즐비하다.",,129.214714928085,35.8334489053257,2876236,39,
126947,단석산,https://tong.visitkorea.or.kr/cms/resource/79/3518879_image2_1.jpg,,경상북도 경주시 건천읍 방내리,,,,"단석산(827.2m)은 경주에서 가장 높은 산으로 백제에 대한 신라의 국방의 요충지였다. 진달래군락지로 봄철 산악애호가들의 사랑을 받고 있으며, 인근 조래봉과 더불어 등산코스로 각광을 받고 있다. 또한, 산 7~8부 능선 4개의 바위가 둘러싸인 천연굴이 있는데, 옛날에는 상인암 이라고 불렸다고 한다. 화랑들은 이 바위굴 속에 불상을 새기고, 그 위에 지붕을 덮어 석굴사원을 만들었다. 이 절을 신선사(神仙寺) 또는 단석사(斷石寺)라고 부른다. 내부의 마애불상은 국보로 지정되었다.",http://gyeongju.knps.or.kr,129.0889,35.7946,126947,12,
2756910,추억의 달동네,https://tong.visitkorea.or.kr/cms/resource/79/3514479_image2_1.jpg,,경상북도 경주시 보불로 216-8 (하동),,,,"불국사와 멀지 않은 곳에 아버지, 어머니 대의 역사를 담은 근대사 박물관 추억의 달동네가 있다. 추억의 달동네에서는 1970~80년대의 생활상을 재현해 놓은 콘텐츠를 접할 수 있다. 지금은 쓰지 않는 낡은 라디오, 그것을 고치는 전파상, 골목 점방, 초등학교 아닌 국민학교 교실까지, 근래 반세기 우리네 생활상을 그대로 옮겨 두었다. 추억의 간식 달고나 체험, 추억의 교복체험 등 다양한 체험프로그램도 마련되어 있다.",http://www.daldongnae.co.kr/,129.31204462744068,35.803536052327175,2756910,14,
127995,마우나오션리조트 블루 워터,https://tong.visitkorea.or.kr/cms/resource/16/4010516_image2_1.jpg,,경상북도 경주시 양남면 동남로 982,,,,"마우나오션 리조트 내에 있는 블루워터 스파는 영남 지역 최초의 고품격 스파시설이다. 온 가족이 함께 즐길 수 있는 실내 바데풀과 야외 수영장, 사우나 등이 있다. 실내와 실외 물놀이 시설을 모두 갖추고 있어 아이들과 함께 휴식과 여가를 즐기기 위해서 많이 방문한다.",https://maunaoceanresort.co.kr,129.375464190088,35.6909287451166,127995,12,
2756619,파도소리길,https://tong.visitkorea.or.kr/cms/resource/50/3510650_image2_1.jpg,,경상북도 경주시 양남면 읍천리 405-5,,,,"파도소리길은 읍천항에서 하서항까지 1.7㎞ 구간을 일컫는다. 데크 로드, 정자, 벤치, 구름다리 등 해안 길이 잘 정비되어 있다. 이곳은 경주 양남 주상절리를 구경하며 걸을 수 있다. 경주 양남 주상절리는 2012년 군부대가 철수하면서 세상에 나왔다. 통상적으로 주상절리는 주로 화산암 지대에서 발견할 수 있는 위로 솟은 모양의 육각형 돌기둥을 뜻한다.
이곳 양남 주상절리군에서는 위로 솟은 주상절리뿐만 아니라, 부채꼴 주상절리, 기울어진 주상절리, 누워있는 주상절리 등 다양한 형태의 주상절리를 관찰할 수 있다. 발달 규모와 형태의 다양성을 인정받아 지난 2012년 9월 천연기념물로 지정되었다. 그중에서도 압권은 펴진 부채 모양과 같이 둥글게 펼쳐진 부채꼴 주상절리이다. 세계적으로도 유례를 찾기 어려운 아주 희귀한 형태이다.",경북나드리 https://tour.gb.go.kr/,129.4749,35.6899,2756619,12,
4012202,다비치안경 경주중앙로점,https://tong.visitkorea.or.kr/cms/resource/78/4022778_image2_1.jpg,,경상북도 경주시 화랑로 114 (동부동),,,,"다비치안경은 세련된 디자인과 우수한 품질을 자랑하는 대한민국 안경 브랜드입니다. 트렌디하면서도 개성 넘치는 다양한 프레임을 합리적인 가격에 제공해, 외국인 관광객에게도 인기가 높습니다.",,129.213131206994,35.8443129781038,4012202,38,
2752132,무장산,https://tong.visitkorea.or.kr/cms/resource/76/3509276_image2_1.jpg,,경상북도 경주시 암곡동,,,,"문무왕이 삼국통일을 완성하고 병기와 투구를 묻었다고 전하는 산이 있다. 함월산과 토함산을 이웃으로 두고 있는 동대봉산, 무장봉이라 부르는 산이다.  보문관광단지에서 자동차로 15분가량 가면 무장산 등반로 초입인 암곡마을에 닿는다. 미나리가 유명한 농촌 마을인 이곳은 가을철이면 등산객들로 인산인해를 이룬다. 무장산 정상부의 넓은 초원에 조성된 억새군락을 보기 위한 인파다. 이 일대는 1980년대까지 목장이 있던 곳인데, 목장이 문을 닫으면서 유휴지가 된 자리에 억새가 자생하면서 군락을 이루게 되었다. 아름다운 풍광이 입소문을 타면서 드라마 과 영화  등의 배경이 되기도 하여 이름을 더욱더 알리게 됐다.",,129.3553,35.875,2752132,12,
2902900,천년애 황남점,,,경상북도 경주시 첨성로 67,,,,천년애 경주빵 찰보리빵 찰보리떡은 경주시 황리단길에 위치해 있다. 한옥으로 지어진 외관이 고풍스러운 멋을 풍긴다. 이곳의 대표메뉴는 찰보리떡과 빵이다. 찰보리빵과 떡은 10월 중순에 파종하여 이듬해 6월 초순경에 수확하는 찰보리 100%를 사용하여 만든 경주를 대표하는 특산명과 이다. 신라천년 역사의 유물을 간직한 경주에서 생산되는 찰보리를 100% 주원료로 하여 만든 영양간식이기 때문에 경주 지역 특산품으로 거듭나고 있다.,,129.209757619981,35.8330914328807,2902900,39,
2778485,산갈래닭갈비 본점,,,경상북도 경주시 금성로395번길 25 (성건동),,,,"산갈래닭갈비 본점은 경상북도 경주시 성건동에 자리 잡고 있다. 매장이 크고 테이블이 많아서 대기 시간이 길지 않다. 대표 메뉴는 일반 닭갈비와 매콤한 닭갈비로 모두 국내산 닭만 사용한다. 양념에 강황 가루와 카레를 넣어 독특한 맛을 느낄 수 있고 볶음밥도 별미이다. 주방에서 모두 익혀서 나오기 때문에 테이블에서 바로 먹을 수 있어 편리하다. 
음식점과 가까운 거리에 황리단길, 대릉원, 첨성대, 동궁과 월지 등 경주의 유명 관광지가 많다.",,129.204151807831,35.852865384745,2778485,39,
2932676,오륙돈,,,경상북도 경주시 동성로 127 (황오동),,,,"오륙돈은 다섯가지 한약재로 돼지고기 특유의 잡내를 잡아 깔끔하고 담백하며 보약 한 그릇 먹는 것과 같이 건강한 맛으로 유명하다. 매장은 아담한 편이고 주말에는 손님이 많아 웨이팅이 긴편이다.  메뉴는 돈곰탕과 돔지짐, 수육이 있다. 돈곰탕은 맑은 국물에 얇게 썬 고기가 듬뿍 들어가 있고 한약재 맛이 난다.  돈지짐은 떡갈비로 육즙이 가득하고 부드럽다. 수육은 부드럽고 은은하게 불향이 나서 풍미가 좋다.",,129.214545623798,35.8432503471292,2932676,39,
2816890,히크닉,,,경상북도 경주시 태종로 738-2,,,,"버스터미널에서 황리단길로 가는 길목에 있는 화이트 톤의 카페이다. 레터링 케이크도 주문 가능하다. 카페 내부가 깔끔하면서 분위기 있게 잘 꾸며져 있어 포토스폿도 군데군데 찾아볼 수 있다. 맛, 인테리어, 서비스의 삼박자가 고루 어우러져 만족스러운 시간을 보낼 수 있다.",,129.208954740671,35.839226800853,2816890,39,
2805190,산해,,,경상북도 경주시 숲머리길 130-5 (보문동),,,,"산해는 경상북도 경주시 보문동에 있는 석쇠구이 전문점이다. 한옥을 기본으로 한 고풍스러운 외관과 인테리어가 눈에 띈다. 대표 메뉴는 돼지고기를 연탄불에 올려서 구워 먹는 석쇠구이다. 이 밖에 간장게장, 김치찜, 청국장  등도 맛볼 수 있다.",,129.25076142697,35.8412329968991,2805190,39,
132984,물방아삼계탕,https://tong.visitkorea.or.kr/cms/resource/79/1896179_image2_1.jpg,,경상북도 경주시 알천북로 339-1,,,,"물방아 삼계탕은 경주 동천동에 있는 삼계탕 전문점으로, 삼계탕 단일 메뉴만을 판매하고 있다.
냉동닭을 쓰지 않고 판매할 만큼의 닭을 구입하여 그날 그날 소진하는 것을 원칙으로 한다고 한다.
단체석도 완비되어 있어 각종 모임을 하기에도 좋다.",,129.234632741136,35.844207256967,132984,39,
138363,일성 경주보문콘도&리조트,https://tong.visitkorea.or.kr/cms/resource/01/2378201_image2_1.jpg,,경상북도 경주시 보문로 365,,,,'신라 천년의 숨결이 살아있는 예술의 휴양지' 현대와 전통의 아름다운 조화 속에 고품격 레저를 선보이는 '일성 경주보문콘도&리조트' 는 신라 천년의 역사를 한눈에 볼 수 있는 다양한 관광지와 다채로운 행사로 휴양의 또 다른 묘미를 느낄 수 있다.,,129.281125472102,35.8485715192607,138363,32,
